Diện tích sử dụng,Mã BĐS,price,Pháp lý,Ngày đăng,Nhà tắm,Phòng ngủ,address,Diện tích đất
120 m2,22619009,32 tỷ,Sổ đỏ,05/04/2025,6,6,"Lý Thường Kiệt, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội",120 m2(6x20)
21 m2,22619883,6 tỷ 900 triệu,Sổ đỏ,05/04/2025,3,3,"Lý Nam Đế, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội","21 m2(2,7x9)"
316 m2,22629705,37 tỷ,Sổ đỏ,05/04/2025,,,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","316 m2(10x31,6)"
100 m2,22631787,26 tỷ 500 triệu,Sổ đỏ,05/04/2025,2,4,"Nhà Chung, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",100 m2(5x20)
45 m2,22423407,10 tỷ 800 triệu,Sổ đỏ,05/04/2025,4,4,"Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",50 m2(4x13)
315 m2,22485679,21 tỷ 500 triệu,Sổ đỏ,05/04/2025,5,5,"An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",314 m2(15x21)
120 m2,22496761,24 tỷ 800 triệu,Sổ đỏ,05/04/2025,21,21,"Đào Tấn, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",120 m2(8x15)
80 m2,22476972,36 tỷ 500 triệu,Sổ đỏ,05/04/2025,16,15,"Phố Đào Tấn, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",80 m2(5x16)
75 m2,22610452,51 tỷ,Sổ đỏ,05/04/2025,9,9,"Nhật Chiêu, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",75 m2(5x15)
54 m2,22606463,12 tỷ,Sổ đỏ,05/04/2025,4,4,"Ngõ Trịnh Công Sơn, Phường Xuân La, Quận Tây Hồ, Hà Nội",54 m2(4x13)
55 m2,22617259,11 tỷ 500 triệu,Sổ đỏ,05/04/2025,17,17,"Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội","55 m2(6,5x8,8)"
40 m2,22619088,24 tỷ,Sổ đỏ,05/04/2025,2,2,"Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội","68 m2(4,2x9)"
28 m2,22646739,8 tỷ 250 triệu,Sổ đỏ,05/04/2025,4,4,"Cao Bá Quát, Phường Điện Biên, Quận Ba Đình, Hà Nội","28 m2(4x5,2)"
100 m2,22122674,67 tỷ,Sổ đỏ,05/04/2025,12,12,"Thuốc Bắc, Phường Hàng Bồ, Quận Hoàn Kiếm, Hà Nội",100 m2(4x25)
60 m2,22471518,22 tỷ,Sổ đỏ,05/04/2025,5,5,"Lý Nam Đế, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",60 m2(4x12)
101 m2,22418483,48 tỷ 800 triệu,Sổ đỏ,05/04/2025,5,6,"Phó Đức Chính, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",110 m2(6x21)
80 m2,22675444,19 tỷ 500 triệu,Sổ đỏ,05/04/2025,3,3,"Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",86 m2(5x14)
100 m2,22602755,23 tỷ 800 triệu,Sổ đỏ,05/04/2025,6,8,"Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",100 m2(6x24)
120 m2,22672041,50 tỷ,Sổ đỏ,05/04/2025,24,24,"Phố Vũ Miên, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",120 m2(9x13)
80 m2,22667125,16 tỷ 600 triệu,Sổ đỏ,05/04/2025,13,13,"Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",80 m2(4x20)
160 m2,22662741,67 tỷ 500 triệu,Sổ đỏ,05/04/2025,3,3,"Lê Duẩn, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội","160 m2(5,2x34)"
85 m2,22624655,16 tỷ 500 triệu,Sổ đỏ,05/04/2025,12,12,"Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội","85 m2(6x14,5)"
125 m2,22623803,25 tỷ,Sổ đỏ,05/04/2025,21,21,"Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","125 m2(6,6x21)"
201 m2,22534007,75 tỷ,Sổ đỏ,05/04/2025,8,8,"Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","210 m2(8x30,8)"
135 m2,22521568,70 tỷ,Sổ đỏ,05/04/2025,4,4,"Trần Quốc Toản, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội","135 m2(5,8x21,5)"
205 m2,22487733,21 tỷ 600 triệu,Sổ đỏ,05/04/2025,14,14,"Đặng Trần Côn, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",120 m2(7x18)
35 m2,22462484,9 tỷ 500 triệu,Sổ đỏ,05/04/2025,5,5,"Yên Phụ, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",35 m2(3x12)
40 m2,22478802,22 tỷ,Sổ đỏ,05/04/2025,10,10,"Ấu Triệu, Phường Hàng Gai, Quận Hoàn Kiếm, Hà Nội",40 m2(3x13)
118 m2,22673558,24 tỷ 500 triệu,Sổ đỏ,05/04/2025,16,16,"Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",120 m2(5x22)
490 m2,22399313,148 tỷ,Giấy tờ hợp lệ,05/04/2025,5,5,"Đặng Thai Mai, Phường Quảng An, Quận Tây Hồ, Hà Nội",490 m2(12x44)
170 m2,22475560,23 tỷ,Sổ đỏ,05/04/2025,4,5,"Hồng Hà, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội","170 m2(7,5x24)"
140 m2,22383041,32 tỷ,Sổ đỏ,05/04/2025,13,13,"Nhật Chiêu, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",140 m2(7x20)
67 m2,22388362,12 tỷ,Sổ đỏ,05/04/2025,3,4,"Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",70 m2(5x13)
270 m2,22233261,76 tỷ,Sổ đỏ,05/04/2025,6,6,"Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","270 m2(12x23,5)"
40 m2,22626452,15 tỷ 200 triệu,Sổ đỏ,05/04/2025,4,4,"Nguyễn Công Hoan, Phường Thành Công, Quận Ba Đình, Hà Nội",40 m2(5x8)
48 m2,22654241,12 tỷ 700 triệu,Sổ đỏ,05/04/2025,9,9,"Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",50 m2(5x10)
110 m2,22661742,52 tỷ,Sổ đỏ,05/04/2025,35,35,"Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","110 m2(6,6x19)"
70 m2,22658865,20 tỷ 800 triệu,Sổ đỏ,05/04/2025,5,5,"Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",70 m2(5x14)
105 m2,22024619,215 tỷ,Sổ đỏ,05/04/2025,6,6,"Đinh Tiên Hoàng, Phường Hàng Gai, Quận Hoàn Kiếm, Hà Nội",105 m2(5x21)
45 m2,21981730,20 tỷ,Giấy tờ hợp lệ,05/04/2025,4,4,"Ấu Triệu, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",45 m2(4x11)
100 m2,22407278,9 tỷ 700 triệu,Giấy tờ hợp lệ,05/04/2025,3,3,"Bạch Đằng, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",100 m2(12x9)
70 m2,22413782,22 tỷ 500 triệu,Sổ đỏ,05/04/2025,4,4,"Quần Ngựa, Phường Liễu Giai, Quận Ba Đình, Hà Nội",70 m2(4x18)
385 m2,22421722,72 tỷ,Sổ đỏ,05/04/2025,53,53,"Đầm Trấu, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",385 m2(13x35)
333 m2,22424539,90 tỷ,Giấy tờ hợp lệ,05/04/2025,6,6,"Nguyễn Đình Thi, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",333 m2(22x16)
36 m2,22435331,21 tỷ,Sổ đỏ,05/04/2025,3,3,"Hàng Bông, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",36 m2(6x6)
60 m2,22454699,16 tỷ 500 triệu,Sổ đỏ,05/04/2025,19,19,"Võ Chí Công, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","65 m2(4,5x12)"
55 m2,22462893,31 tỷ 500 triệu,Sổ đỏ,05/04/2025,5,5,"Quán Thánh, Phường Quán Thánh, Quận Ba Đình, Hà Nội","55 m2(15x5,1)"
80 m2,22463112,18 tỷ 600 triệu,Sổ đỏ,05/04/2025,3,3,"Linh Quang, Phường Văn Chương, Quận Đống Đa, Hà Nội",110 m2(6x18)
160 m2,22468519,20 tỷ,Sổ đỏ,05/04/2025,5,5,"Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",160 m2(10x16)
80 m2,22467386,27 tỷ 500 triệu,Sổ đỏ,05/04/2025,4,8,"Yết Kiêu, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",80 m2(5x19)
60 m2,22480363,17 tỷ 500 triệu,Sổ đỏ,05/04/2025,5,6,"Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",60 m2(4x15)
53 m2,22621610,15 tỷ 900 triệu,Sổ đỏ,05/04/2025,8,8,"Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội","53 m2(4,1x9,8)"
48 m2,22625019,30 tỷ 800 triệu,Sổ đỏ,05/04/2025,6,6,"Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội","48 m2(4,5x11)"
175 m2,22626124,16 tỷ 500 triệu,Sổ đỏ,05/04/2025,6,6,"An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",175 m2(4x45)
217 m2,22626910,285 tỷ,Sổ đỏ,05/04/2025,6,6,"Hàng Gai, Phường Hàng Gai, Quận Hoàn Kiếm, Hà Nội","217 m2(5,5x49)"
50 m2,22626765,27 tỷ,Sổ đỏ,05/04/2025,6,6,"Sơn Tây, Phường Kim Mã, Quận Ba Đình, Hà Nội",50 m2(5x10)
37 m2,22654625,5 tỷ 950 triệu,Sổ đỏ,05/04/2025,3,3,"Hồng Hà, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",40 m2(4x10)
102 m2,22550921,39 tỷ,Sổ đỏ,05/04/2025,2,3,"Châu Long, Phường Nguyễn Trung Trực, Quận Ba Đình, Hà Nội","102 m2(5,5x20)"
590 m2,22659199,300 tỷ,Sổ đỏ,05/04/2025,,,"Phố Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội","600 m2(14x50,25)"
55 m2,22568780,20 tỷ,Sổ đỏ,05/04/2025,4,4,"Phố Nguyễn Hy Quang, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",55 m2(4x12)
70 m2,22577524,27 tỷ 500 triệu,Sổ đỏ,05/04/2025,2,3,"Trần Quốc Toản, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội","70 m2(4,2x18)"
626 m2,22592862,130 tỷ,Giấy tờ hợp lệ,05/04/2025,,,"Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",626 m2(20x301)
50 m2,22594283,46 tỷ,Sổ đỏ,05/04/2025,3,3,"Phan Đình Phùng, Phường Quán Thánh, Quận Ba Đình, Hà Nội",45 m2(4x12)
52 m2,22607298,29 tỷ 500 triệu,Sổ đỏ,05/04/2025,3,3,"Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội",52 m2(54x9)
130 m2,22616625,50 tỷ,Sổ đỏ,05/04/2025,8,8,"Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",130 m2(16x86)
75 m2,22620128,27 tỷ 500 triệu,Sổ đỏ,05/04/2025,5,5,"Đặng Thai Mai, Phường Quảng An, Quận Tây Hồ, Hà Nội",75 m2(7x10)
110 m2,22620284,21 tỷ 200 triệu,Giấy tờ hợp lệ,05/04/2025,5,5,"Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội","110 m2(5,2x19)"
63 m2,22621195,16 tỷ 500 triệu,Sổ đỏ,05/04/2025,6,6,"Đồng Cổ, Phường Bưởi, Quận Tây Hồ, Hà Nội",63 m2(4x16)
150 m2,22628032,50 tỷ 500 triệu,Sổ đỏ,05/04/2025,6,8,"Hàng Cháo, Phường Cát Linh, Quận Đống Đa, Hà Nội","150 m2(5,3x29)"
87 m2,22664176,15 tỷ 500 triệu,Sổ đỏ,05/04/2025,6,6,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",90 m2(5x18)
120 m2,22631408,90 tỷ,Sổ đỏ,05/04/2025,16,16,"Cầu Gỗ, Phường Hàng Đào, Quận Hoàn Kiếm, Hà Nội",120 m2(3x40)
48 m2,22666372,23 tỷ 200 triệu,Sổ đỏ,05/04/2025,6,6,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",50 m2(5x10)
45 m2,22672736,20 tỷ,Sổ đỏ,05/04/2025,2,2,"Nguyễn Thái Học, Phường Điện Biên, Quận Ba Đình, Hà Nội","45 m2(4,5x10)"
55 m2,22674632,19 tỷ 200 triệu,Sổ đỏ,05/04/2025,6,6,"Hồng Hà, Phường Phúc Xá, Quận Ba Đình, Hà Nội",52 m2(5x11)
58 m2,22676073,15 tỷ 500 triệu,Sổ đỏ,05/04/2025,6,6,"Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",60 m2(7x8)
80 m2,22676500,32 tỷ,Sổ đỏ,05/04/2025,9,10,"Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội","80 m2(6x12,4)"
60 m2,22676505,27 tỷ,Sổ đỏ,05/04/2025,5,4,"Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội","60 m2(4,3x14)"
,22676422,18 tỷ,Sổ đỏ,05/04/2025,3,4,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",65 m2(5x13)
55 m2,22676439,19 tỷ,Sổ đỏ,05/04/2025,4,4,"Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",50 m2(5x11)
52 m2,22676482,14 tỷ 500 triệu,Sổ đỏ,05/04/2025,3,4,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",52 m2(5x11)
,22676484,32 tỷ,Sổ đỏ,05/04/2025,10,10,"Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội","80 m2(6x13,4)"
110 m2,22676397,69 tỷ,Sổ đỏ,05/04/2025,7,7,"Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội",110 m2(8x31)
45 m2,22676502,5 tỷ 500 triệu,Sổ đỏ,05/04/2025,3,4,"Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",45 m2(5x9)
700 m2,22629172,39 tỷ,Sổ đỏ,04/04/2025,7,7,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",103 m2(6x17)
,22583005,57 tỷ,Sổ đỏ,04/04/2025,2,2,"Hoàng Như Tiếp, Phường Bồ Đề, Quận Long Biên, Hà Nội","180 m2(8,5x21)"
75 m2,22641215,35 tỷ,Sổ đỏ,04/04/2025,1,1,"Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",75 m2(4x18)
158 m2,22673885,14 tỷ,Sổ đỏ,04/04/2025,3,4,"Nguyễn Phong Sắc kéo dài, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",
81 m2,22672357,6 tỷ 850 triệu,Sổ đỏ,04/04/2025,2,2,"Trung Yên 11, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",
110 m2,22673385,8 tỷ 910 triệu,Sổ đỏ,04/04/2025,2,3,"Võ Chí Công, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",
111 m2,22671312,7 tỷ 400 triệu,Sổ đỏ,04/04/2025,2,3,"Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",
89 m2,22671317,6 tỷ 500 triệu,Sổ đỏ,04/04/2025,2,2,"Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",
100 m2,22668611,7 tỷ 500 triệu,Sổ đỏ,04/04/2025,2,3,"Dương Đình Nghệ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",
100 m2,22668592,7 tỷ 300 triệu,Sổ đỏ,04/04/2025,1,3,"Nguyễn Phong Sắc kéo dài, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",
110 m2,22668439,6 tỷ 700 triệu,Sổ đỏ,04/04/2025,2,3,"Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",
90 m2,22668585,6 tỷ 200 triệu,Sổ đỏ,04/04/2025,2,3,"Hoàng Minh Giám, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",
81 m2,22668450,6 tỷ 300 triệu,Sổ đỏ,04/04/2025,2,3,"Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",
122 m2,22670022,12 tỷ,Sổ đỏ,04/04/2025,2,3,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",
120 m2,22668327,7 tỷ 850 triệu,Sổ đỏ,04/04/2025,2,4,"Trung Yên, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",
72 m2,22669726,4 tỷ 850 triệu,Sổ đỏ,04/04/2025,2,2,"Khúc Thừa Dụ, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",
121 m2,22672138,7 tỷ 950 triệu,Sổ đỏ,04/04/2025,2,3,"Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",
60 m2,22670182,4 tỷ 300 triệu,Sổ đỏ,04/04/2025,2,3,"Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",
66 m2,22671470,4 tỷ 100 triệu,Sổ đỏ,04/04/2025,1,2,"Hoàng Minh Giám, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",
100 m2,22672361,7 tỷ 100 triệu,Sổ đỏ,04/04/2025,2,2,"Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",
120 m2,22675107,7 tỷ 500 triệu,Sổ đỏ,04/04/2025,2,3,"Lê Văn Lương, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",
78 m2,22676172,2 tỷ,Sổ đỏ,04/04/2025,2,2,"Trần Hữu Dực, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",
75 m2,22676133,3 tỷ 480 triệu,Sổ đỏ,04/04/2025,2,3,"Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",
110 m2,22676141,6 tỷ,Sổ đỏ,04/04/2025,3,3,"Thịnh Quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội","33 m2(3,5x12)"
110 m2,22676340,36 tỷ,Sổ đỏ,04/04/2025,13,12,"Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","110 m2(6x18,3)"
,22676360,7 tỷ 500 triệu,Sổ đỏ,04/04/2025,5,4,"Hào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội","37 m2(4x9,3)"
,22676359,32 tỷ,Sổ đỏ,04/04/2025,11,10,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","80 m2(5,8x14)"
880 m2,22676355,36 tỷ,Sổ đỏ,04/04/2025,13,12,"Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","110 m2(6x18,4)"
200 m2,22676357,12 tỷ 200 triệu,Sổ đỏ,04/04/2025,5,4,"Cự Lộc, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","40 m2(3,6x11)"
,22676353,11 tỷ 900 triệu,Sổ đỏ,04/04/2025,5,4,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","56 m2(4,5x12,5)"
299 m2,22676289,7 tỷ 140 triệu,Sổ hồng,04/04/2025,,,"Tỉnh lộ 414, Xã Ba Trại, Huyện Ba Vì, Hà Nội",2040 m2(62x40)
67 m2,22676291,3 tỷ 900 triệu,Sổ hồng,04/04/2025,,,"Vai Réo, Thị Trấn Quốc Oai, Huyện Quốc Oai, Hà Nội","100 m2(6,6x15)"
23 m2,22676333,6 tỷ 200 triệu,Sổ đỏ,04/04/2025,4,4,"Nguyễn Văn Linh, Phường Phúc Đồng, Quận Long Biên, Hà Nội","25 m2(4x5,5)"
45 m2,22676318,10 tỷ,Sổ đỏ,04/04/2025,5,5,"Vũ Ngọc Phan, Phường Láng Hạ, Quận Đống Đa, Hà Nội",45 m2(5x9)
42 m2,22676049,12 tỷ 200 triệu,Sổ đỏ,04/04/2025,6,4,"Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",42 m2(4x10)
83 m2,22676227,5 tỷ 300 triệu,Sổ đỏ,04/04/2025,3,3,"Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",
72 m2,22674051,950 triệu,Hợp đồng mua bán,03/04/2025,,,"Khu Đô Thị Thanh Hà Cienco5, Phường Phú Lương, Quận Hà Đông, Hà Nội",72 m2(5x14)
50 m2,22667397,10 tỷ 300 triệu,Sổ đỏ,03/04/2025,5,5,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","50 m2(3,4x13)"
39 m2,22671050,9 tỷ 300 triệu,Sổ đỏ,03/04/2025,3,4,"Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","39 m2(2,6x14)"
35 m2,22671046,8 tỷ 600 triệu,Sổ đỏ,03/04/2025,4,3,"Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",35 m2(3x12)
48 m2,22670996,9 tỷ 300 triệu,Sổ đỏ,03/04/2025,3,3,"Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","48 m2(4,5x12)"
43 m2,22670851,4 tỷ 300 triệu,Sổ đỏ,03/04/2025,2,3,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","38 m2(3,5x14)"
39 m2,22670001,10 tỷ 900 triệu,Sổ đỏ,03/04/2025,3,3,"Phố Kim Ngưu, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","39 m2(3,5x7)"
60 m2,22667261,12 tỷ 300 triệu,Sổ đỏ,03/04/2025,5,4,"Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","60 m2(3,7x12)"
59 m2,22667258,11 tỷ 600 triệu,Sổ đỏ,03/04/2025,7,7,"Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",59 m2(4x14)
65 m2,22667255,12 tỷ 600 triệu,Sổ đỏ,03/04/2025,4,3,"Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","65 m2(3,3x16)"
60 m2,22667042,12 tỷ 600 triệu,Sổ đỏ,03/04/2025,3,4,"Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","60 m2(3,5x12)"
Diện tích sử dụng,Mã BĐS,price,Pháp lý,Ngày đăng,Phòng ngủ,Nhà tắm,address,Diện tích đất
40 m2,22667041,5 tỷ 800 triệu,Sổ đỏ,03/04/2025,3,4,"Đại La, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",40 m2(5x6)
Diện tích sử dụng,Mã BĐS,price,Pháp lý,Ngày đăng,Nhà tắm,Phòng ngủ,address,Diện tích đất
,22670000,6 tỷ 800 triệu,Sổ đỏ,27/03/2025,5,5,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",36 m2(3x12)
,22669999,7 tỷ 500 triệu,Sổ đỏ,27/03/2025,4,3,"Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội","31 m2(7x4,2)"
,22669991,11 tỷ 500 triệu,Sổ đỏ,27/03/2025,4,4,"Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội","47 m2(3,4x14)"
,22669997,7 tỷ,Sổ đỏ,27/03/2025,3,3,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","43 m2(4,2x10)"
,22669994,7 tỷ 300 triệu,Sổ đỏ,27/03/2025,3,3,"Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",56 m2(4x12)
,22669989,5 tỷ,Sổ đỏ,27/03/2025,1,1,"Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",38 m2(3x13)
,22657595,8 tỷ 500 triệu,Sổ hồng,27/03/2025,4,4,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",44 m2(4x10)
30 m2,22673870,3 tỷ 500 triệu,Sổ đỏ,27/03/2025,2,3,"Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",30 m2(3x10)
45 m2,22673900,11 tỷ,Sổ đỏ,27/03/2025,4,6,"Vũ Trọng Khánh, Phường Mộ Lao, Quận Hà Đông, Hà Nội","45 m2(3,1x14,5)"
54 m2,22673892,13 tỷ,Sổ đỏ,27/03/2025,1,1,"Vũ Trọng Khánh, Phường Mộ Lao, Quận Hà Đông, Hà Nội","54 m2(4,5x12)"
36 m2,22674174,7 tỷ 600 triệu,Sổ đỏ,27/03/2025,8,8,"Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","36 m2(3,5x11)"
99 m2,22673631,19 tỷ,Sổ đỏ,26/03/2025,4,6,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội","99 m2(4,5x25)"
1040 m2,22673658,45 tỷ,Sổ đỏ,26/03/2025,7,7,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","130 m2(12,5x12)"
46 m2,22673640,9 tỷ 800 triệu,Sổ đỏ,26/03/2025,5,3,"Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội","46 m2(4x11,5)"
60 m2,22673853,25 tỷ 500 triệu,Sổ đỏ,26/03/2025,3,4,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","60 m2(6,5x15)"
128 m2,22669589,85 tỷ,Sổ đỏ,25/03/2025,8,8,"Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","130 m2(6,2x23)"
42 m2,22665566,8 tỷ 300 triệu,Sổ đỏ,25/03/2025,3,6,"Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","42 m2(3,7x11,35)"
53 m2,22663879,10 tỷ 500 triệu,Sổ đỏ,25/03/2025,4,6,"Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội","53 m2(4x13,25)"
68 m2,22666163,16 tỷ 800 triệu,Sổ đỏ,25/03/2025,17,17,"Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","68 m2(4,3x15,8)"
40 m2,22671385,7 tỷ 300 triệu,Sổ đỏ,25/03/2025,9,8,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",36 m2(10x5)
49 m2,22666803,16 tỷ 950 triệu,Sổ đỏ,25/03/2025,,,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",
111 m2,22673342,18 tỷ,Sổ đỏ,25/03/2025,3,5,"Phan Đình Phùng, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",120 m2(70x42)
